timestamp,door_id,direction,cardholder_id,result
2026-08-11 18:06:36,D01,out,C0102,granted
2026-08-11 18:07:17,D01,out,C0028,granted
2026-08-11 18:09:04,D01,out,C0148,granted
2026-08-11 18:11:34,D01,out,C0172,granted
2026-08-11 18:11:36,D01,out,C0172,granted
2026-08-11 18:13:18,D04,in,C0206,granted
2026-08-11 18:13:51,D01,out,C0116,granted
2026-08-11 18:14:04,D01,out,C0079,granted
2026-08-11 18:14:59,D01,out,C0137,granted
2026-08-11 18:15:07,D04,in,C0204,granted
2026-08-11 18:16:31,D12,in,C0202,granted
2026-08-11 18:17:01,D01,out,C0193,granted
2026-08-11 18:17:06,D04,in,C0200,granted
2026-08-11 18:17:56,D01,out,C0063,granted
2026-08-11 18:19:02,D01,out,C0119,granted
2026-08-11 18:19:08,D02,out,C0160,granted
2026-08-11 18:19:44,D01,out,C0150,granted
2026-08-11 18:20:45,D11,in,C0203,granted
2026-08-11 18:23:04,D02,out,C0070,granted
2026-08-11 18:23:08,D01,out,C0187,granted
2026-08-11 18:23:19,D02,out,C0031,granted
2026-08-11 18:24:15,D01,out,C0041,granted
2026-08-11 18:27:05,D04,in,C0201,granted
2026-08-11 18:27:49,D12,in,C0205,granted
2026-08-11 18:29:07,D01,out,C0154,granted
2026-08-11 18:30:26,D07,in,C0202,granted
2026-08-11 18:31:20,D01,out,C0005,granted
2026-08-11 18:32:02,D06,in,C0206,granted
2026-08-11 18:33:25,D12,in,C0203,granted
2026-08-11 18:34:26,D01,out,C0040,granted
2026-08-11 18:35:16,D08,in,C0201,granted
2026-08-11 18:37:23,D01,out,C0101,granted
2026-08-11 18:37:29,D13,in,C0204,granted
2026-08-11 18:38:20,D02,out,C0003,granted
2026-08-11 18:42:11,D11,in,C0205,granted
2026-08-11 18:44:34,D11,in,C0201,granted
2026-08-11 18:46:21,D10,in,C0203,granted
2026-08-11 18:46:32,D01,out,C0164,granted
2026-08-11 18:51:59,D09,in,C0202,granted
2026-08-11 18:52:30,D14,in,C0206,granted
2026-08-11 18:56:45,D06,in,C0204,granted
2026-08-11 18:59:42,D13,in,C0205,granted
2026-08-11 19:02:58,D01,out,C0200,granted
2026-08-11 19:06:31,D13,in,C0201,granted
2026-08-11 19:07:53,D15,in,C0203,granted
2026-08-11 19:07:55,D15,in,C0203,granted
2026-08-11 19:09:41,D10,in,C0206,granted
2026-08-11 19:10:51,D06,in,C0202,granted
2026-08-11 19:12:49,D09,in,C0205,granted
2026-08-11 19:15:07,D06,in,C0203,granted
2026-08-11 19:15:34,D05,in,C0204,granted
2026-08-11 19:19:58,D09,in,C0201,granted
2026-08-11 19:23:06,D08,in,C0206,granted
2026-08-11 19:29:33,D10,in,C0201,granted
2026-08-11 19:30:20,D12,in,C0204,granted
2026-08-11 19:30:34,D10,in,C0202,granted
2026-08-11 19:34:00,D10,in,C0205,granted
2026-08-11 19:34:08,D16,in,C0206,granted
2026-08-11 19:34:22,D05,in,C0203,granted
2026-08-11 19:39:17,D05,in,C0202,granted
2026-08-11 19:42:26,D07,in,C0201,granted
2026-08-11 19:43:09,D10,in,C0204,granted
2026-08-11 19:43:32,D08,in,C0203,granted
2026-08-11 19:44:22,D07,in,C0205,granted
2026-08-11 19:46:23,D11,in,C0202,granted
2026-08-11 19:50:48,D16,in,C0201,granted
2026-08-11 19:51:10,D07,in,C0206,granted
2026-08-11 19:59:14,D13,in,C0203,granted
2026-08-11 20:02:49,D08,in,C0205,granted
2026-08-11 20:06:05,D11,in,C0206,granted
2026-08-11 20:22:34,D15,in,C0205,granted
2026-08-11 20:43:57,D01,out,C0201,granted
2026-08-11 20:44:41,D01,out,C0204,granted
2026-08-11 20:55:26,D01,out,C0206,granted
2026-08-11 21:00:16,D01,out,C0202,granted
2026-08-11 21:12:38,D01,out,C0205,granted
2026-08-11 21:14:43,D01,out,C0203,granted
2026-08-11 21:59:38,D01,in,C0209,granted
2026-08-11 22:07:30,D16,in,C0209,granted
2026-08-11 22:11:28,D06,in,C0209,granted
2026-08-11 22:17:51,D15,in,C0209,granted
2026-08-11 22:19:25,D07,in,C0209,granted
2026-08-11 22:23:18,D01,in,C0207,granted
2026-08-11 22:24:03,D05,in,C0209,granted
2026-08-11 22:27:36,D07,in,C0207,granted
2026-08-11 22:28:45,D09,in,C0209,granted
2026-08-11 22:31:39,D05,in,C0207,granted
2026-08-11 22:32:07,D11,in,C0209,granted
2026-08-11 22:36:20,D13,in,C0207,granted
2026-08-11 22:38:40,D10,in,C0209,granted
2026-08-11 22:41:02,D16,in,C0207,granted
2026-08-11 22:41:45,D01,out,C0209,granted
2026-08-11 22:46:08,D08,in,C0207,granted
2026-08-11 22:49:56,D12,in,C0207,granted
2026-08-11 22:53:06,D01,out,C0207,granted
2026-08-12 01:53:09,D01,in,C0207,granted
2026-08-12 02:00:28,D11,in,C0207,granted
2026-08-12 02:03:37,D01,in,C0209,granted
2026-08-12 02:06:39,D07,in,C0207,granted
2026-08-12 02:08:28,D05,in,C0209,granted
2026-08-12 02:10:21,D05,in,C0207,granted
2026-08-12 02:11:30,D08,in,C0209,granted
2026-08-12 02:14:51,D15,in,C0207,granted
2026-08-12 02:15:32,D16,in,C0209,granted
2026-08-12 02:18:18,D14,in,C0207,granted
2026-08-12 02:19:08,D11,in,C0209,granted
2026-08-12 02:23:28,D13,in,C0207,denied
2026-08-12 02:23:33,D13,in,C0207,granted
2026-08-12 02:24:28,D04,in,C0209,granted
2026-08-12 02:27:26,D10,in,C0207,granted
2026-08-12 02:29:16,D09,in,C0209,granted
2026-08-12 02:32:46,D04,in,C0207,granted
2026-08-12 02:36:48,D06,in,C0207,granted
2026-08-12 02:37:50,D15,in,C0209,granted
2026-08-12 02:41:48,D10,in,C0209,granted
2026-08-12 02:44:10,D01,out,C0207,granted
2026-08-12 02:47:20,D01,out,C0209,granted
2026-08-12 05:52:49,D01,in,C0210,granted
2026-08-12 05:55:56,D01,in,C0208,granted
2026-08-12 05:57:57,D08,in,C0210,granted
2026-08-12 06:02:44,D10,in,C0208,granted
2026-08-12 06:03:45,D04,in,C0210,granted
2026-08-12 06:07:34,D12,in,C0208,granted
2026-08-12 06:08:49,D14,in,C0210,granted
2026-08-12 06:13:55,D06,in,C0208,granted
2026-08-12 06:15:35,D11,in,C0210,granted
2026-08-12 06:21:41,D07,in,C0208,granted
2026-08-12 06:23:33,D05,in,C0210,denied
2026-08-12 06:23:38,D05,in,C0210,granted
2026-08-12 06:25:07,D09,in,C0208,granted
2026-08-12 06:28:05,D13,in,C0210,granted
2026-08-12 06:31:21,D13,in,C0208,granted
2026-08-12 06:31:24,D13,in,C0208,granted
2026-08-12 06:33:12,D12,in,C0210,granted
2026-08-12 06:35:00,D11,in,C0208,granted
2026-08-12 06:38:41,D14,in,C0208,granted
2026-08-12 06:38:41,D16,in,C0210,granted
2026-08-12 06:41:21,D01,out,C0210,granted
2026-08-12 06:43:23,D04,in,C0208,granted
2026-08-12 06:44:41,D02,in,C0124,granted
2026-08-12 06:47:52,D01,out,C0208,granted
2026-08-12 06:48:03,D15,in,C0124,granted
2026-08-12 07:01:17,D02,in,C0133,granted
2026-08-12 07:05:01,D01,in,C0118,granted
2026-08-12 07:05:03,D09,in,C0133,granted
2026-08-12 07:08:18,D11,in,C0118,granted
2026-08-12 07:20:01,D01,in,C0077,granted
2026-08-12 07:22:00,D01,in,C0146,granted
2026-08-12 07:23:12,D04,in,C0077,granted
2026-08-12 07:24:53,D16,in,C0146,granted
2026-08-12 07:26:14,D01,in,C0001,granted
2026-08-12 07:26:24,D01,in,C0050,granted
2026-08-12 07:28:09,D01,in,C0138,granted
2026-08-12 07:28:14,D01,in,C0170,granted
2026-08-12 07:28:36,D09,in,C0001,granted
2026-08-12 07:29:19,D09,in,C0050,granted
2026-08-12 07:30:21,D01,in,C0117,granted
2026-08-12 07:32:05,D13,in,C0170,granted
2026-08-12 07:32:37,D02,in,C0085,granted
2026-08-12 07:33:16,D04,in,C0138,granted
2026-08-12 07:34:09,D12,in,C0085,granted
2026-08-12 07:34:44,D05,in,C0117,granted
2026-08-12 07:38:01,D02,in,C0177,granted
2026-08-12 07:38:23,D14,in,C0177,granted
2026-08-12 07:40:33,D01,in,C0046,granted
2026-08-12 07:41:29,D01,in,C0003,granted
2026-08-12 07:41:33,D01,in,C0039,granted
2026-08-12 07:41:36,D01,in,C0110,granted
2026-08-12 07:43:04,D02,in,C0134,granted
2026-08-12 07:43:41,D04,in,C0046,granted
2026-08-12 07:43:46,D02,in,C0061,granted
2026-08-12 07:44:48,D16,in,C0003,granted
2026-08-12 07:44:51,D09,in,C0061,granted
2026-08-12 07:45:09,D06,in,C0134,granted
2026-08-12 07:45:12,D01,in,C0183,granted
2026-08-12 07:46:09,D02,in,C0173,granted
2026-08-12 07:47:32,D01,in,C0099,granted
2026-08-12 07:47:38,D07,in,C0039,granted
2026-08-12 07:47:46,D04,in,C0110,granted
2026-08-12 07:47:53,D02,in,C0189,granted
2026-08-12 07:48:03,D07,in,C0183,granted
2026-08-12 07:48:08,D02,in,C0178,granted
2026-08-12 07:48:16,D02,in,C0172,granted
2026-08-12 07:48:43,D01,in,C0160,granted
2026-08-12 07:48:58,D14,in,C0189,granted
2026-08-12 07:50:11,D02,in,C0147,granted
2026-08-12 07:50:31,D06,in,C0099,granted
2026-08-12 07:50:46,D13,in,C0173,granted
2026-08-12 07:50:49,D12,in,C0172,granted
2026-08-12 07:51:15,D01,in,C0179,granted
2026-08-12 07:51:45,D05,in,C0178,granted
2026-08-12 07:51:50,D01,in,C0107,granted
2026-08-12 07:51:53,D02,in,C0033,granted
2026-08-12 07:53:02,D13,in,C0147,granted
2026-08-12 07:53:32,D04,in,C0077,granted
2026-08-12 07:53:39,D02,in,C0078,granted
2026-08-12 07:54:12,D01,in,C0011,granted
2026-08-12 07:54:15,D01,in,C0053,granted
2026-08-12 07:54:16,D05,in,C0160,granted
2026-08-12 07:54:19,D01,in,C0132,granted
2026-08-12 07:54:24,D01,in,C0151,granted
2026-08-12 07:54:37,D09,in,C0078,granted
2026-08-12 07:54:47,D03,in,C0154,granted
2026-08-12 07:55:07,D05,in,C0033,granted
2026-08-12 07:55:14,D08,in,C0179,granted
2026-08-12 07:55:55,D08,in,C0107,granted
2026-08-12 07:56:21,D01,in,C0184,granted
2026-08-12 07:56:56,D11,in,C0154,granted
2026-08-12 07:57:27,D07,in,C0011,granted
2026-08-12 07:58:12,D01,in,C0034,granted
2026-08-12 07:58:26,D08,in,C0053,granted
2026-08-12 07:58:41,D12,in,C0132,granted
2026-08-12 07:59:04,D01,in,C0075,granted
2026-08-12 07:59:42,D01,in,C0052,granted
2026-08-12 08:00:16,D02,in,C0023,granted
2026-08-12 08:00:54,D04,in,C0151,granted
2026-08-12 08:00:57,D14,in,C0034,granted
2026-08-12 08:00:59,D01,in,C0100,granted
2026-08-12 08:01:24,D08,in,C0184,granted
2026-08-12 08:01:40,D01,in,C0026,granted
2026-08-12 08:01:55,D12,in,C0052,granted
2026-08-12 08:02:20,D16,in,C0023,granted
2026-08-12 08:02:24,D01,in,C0197,granted
2026-08-12 08:02:52,D13,in,C0170,granted
2026-08-12 08:03:22,D09,in,C0100,granted
2026-08-12 08:03:54,D09,in,C0075,granted
2026-08-12 08:04:55,D03,in,C0092,granted
2026-08-12 08:05:08,D14,in,C0026,granted
2026-08-12 08:05:27,D12,in,C0124,granted
2026-08-12 08:05:35,D02,in,C0174,granted
2026-08-12 08:06:25,D01,in,C0129,granted
2026-08-12 08:06:28,D01,in,C0182,granted
2026-08-12 08:06:33,D01,in,C0188,granted
2026-08-12 08:07:17,D08,in,C0197,granted
2026-08-12 08:07:36,D04,in,C0092,granted
2026-08-12 08:07:37,D14,in,C0174,granted
2026-08-12 08:08:14,D01,in,C0191,granted
2026-08-12 08:08:18,D02,in,C0159,granted
2026-08-12 08:08:35,D12,in,C0129,granted
2026-08-12 08:08:43,D01,in,C0084,granted
2026-08-12 08:09:06,D03,in,C0119,granted
2026-08-12 08:09:38,D01,in,C0149,granted
2026-08-12 08:09:40,D01,in,C0089,granted
2026-08-12 08:09:51,D08,in,C0124,granted
2026-08-12 08:10:01,D12,in,C0188,granted
2026-08-12 08:10:22,D02,in,C0195,granted
2026-08-12 08:10:40,D02,in,C0128,granted
2026-08-12 08:10:49,D11,in,C0159,granted
2026-08-12 08:10:53,D01,in,C0031,granted
2026-08-12 08:11:00,D05,in,C0119,granted
2026-08-12 08:11:46,D08,in,C0084,granted
2026-08-12 08:11:54,D09,in,C0191,granted
2026-08-12 08:12:34,D16,in,C0182,granted
2026-08-12 08:12:39,D01,in,C0013,granted
2026-08-12 08:12:43,D01,in,C0045,granted
2026-08-12 08:12:46,D01,in,C0145,granted
2026-08-12 08:12:53,D14,in,C0031,granted
2026-08-12 08:12:58,D10,in,C0195,granted
2026-08-12 08:13:41,D02,in,C0005,granted
2026-08-12 08:14:03,D04,in,C0149,granted
2026-08-12 08:14:21,D01,in,C0156,granted
2026-08-12 08:14:23,D01,in,C0156,granted
2026-08-12 08:14:48,D12,in,C0060,granted
2026-08-12 08:15:17,D06,in,C0013,granted
2026-08-12 08:15:25,D16,in,C0005,granted
2026-08-12 08:15:28,D13,in,C0089,granted
2026-08-12 08:16:05,D06,in,C0145,granted
2026-08-12 08:16:13,D15,in,C0128,granted
2026-08-12 08:17:01,D11,in,C0045,granted
2026-08-12 08:17:15,D01,in,C0048,granted
2026-08-12 08:17:16,D01,in,C0158,granted
2026-08-12 08:17:33,D14,in,C0156,granted
2026-08-12 08:17:53,D02,in,C0131,granted
2026-08-12 08:18:01,D12,in,C0061,granted
2026-08-12 08:18:31,D02,in,C0037,granted
2026-08-12 08:18:46,D03,in,C0153,granted
2026-08-12 08:19:17,D06,in,C0037,granted
2026-08-12 08:19:22,D11,in,C0158,granted
2026-08-12 08:19:28,D07,in,C0048,granted
2026-08-12 08:19:35,D01,in,C0067,granted
2026-08-12 08:19:57,D02,in,C0166,granted
2026-08-12 08:20:05,D09,in,C0117,granted
2026-08-12 08:20:21,D03,in,C0161,granted
2026-08-12 08:21:06,D06,in,C0153,granted
2026-08-12 08:21:25,D01,in,C0058,granted
2026-08-12 08:21:31,D13,in,C0131,granted
2026-08-12 08:21:36,D12,in,C0166,granted
2026-08-12 08:21:52,D06,in,C0099,granted
2026-08-12 08:21:56,D02,in,C0030,granted
2026-08-12 08:22:13,D02,in,C0171,granted
2026-08-12 08:22:41,D12,in,C0046,granted
2026-08-12 08:22:43,D01,in,C0150,granted
2026-08-12 08:22:45,D01,in,C0150,granted
2026-08-12 08:23:07,D03,in,C0103,granted
2026-08-12 08:23:18,D11,in,C0118,granted
2026-08-12 08:23:54,D08,in,C0161,granted
2026-08-12 08:23:54,D15,in,C0067,granted
2026-08-12 08:24:04,D16,in,C0171,granted
2026-08-12 08:24:06,D02,in,C0181,granted
2026-08-12 08:24:33,D09,in,C0050,granted
2026-08-12 08:24:47,D11,in,C0124,granted
2026-08-12 08:24:50,D09,in,C0150,granted
2026-08-12 08:25:19,D06,in,C0103,granted
2026-08-12 08:25:19,D07,in,C0058,granted
2026-08-12 08:25:24,D09,in,C0181,granted
2026-08-12 08:25:26,D08,in,C0030,granted
2026-08-12 08:25:31,D01,in,C0194,granted
2026-08-12 08:25:59,D01,in,C0114,granted
2026-08-12 08:26:15,D01,in,C0042,granted
2026-08-12 08:26:18,D01,in,C0054,granted
2026-08-12 08:26:20,D01,in,C0057,granted
2026-08-12 08:26:25,D01,in,C0069,granted
2026-08-12 08:26:29,D01,in,C0079,granted
2026-08-12 08:26:41,D01,in,C0137,granted
2026-08-12 08:27:00,D14,in,C0114,granted
2026-08-12 08:27:20,D02,in,C0127,granted
2026-08-12 08:27:35,D01,in,C0086,granted
2026-08-12 08:28:31,D01,in,C0199,granted
2026-08-12 08:29:25,D13,in,C0061,granted
2026-08-12 08:29:30,D11,in,C0086,granted
2026-08-12 08:29:42,D01,in,C0043,granted
2026-08-12 08:29:44,D01,in,C0113,granted
2026-08-12 08:29:47,D01,in,C0142,granted
2026-08-12 08:29:48,D01,in,C0165,granted
2026-08-12 08:29:51,D06,in,C0127,granted
2026-08-12 08:30:06,D14,in,C0003,granted
2026-08-12 08:30:08,D09,in,C0137,granted
2026-08-12 08:30:45,D08,in,C0194,granted
2026-08-12 08:30:51,D14,in,C0054,granted
2026-08-12 08:31:01,D01,in,C0152,granted
2026-08-12 08:31:31,D09,in,C0079,granted
2026-08-12 08:31:44,D08,in,C0069,granted
2026-08-12 08:31:47,D05,in,C0057,granted
2026-08-12 08:32:29,D01,in,C0010,granted
2026-08-12 08:32:32,D01,in,C0041,granted
2026-08-12 08:32:34,D01,in,C0088,granted
2026-08-12 08:32:36,D05,in,C0147,granted
2026-08-12 08:32:40,D01,in,C0101,granted
2026-08-12 08:32:43,D01,in,C0157,granted
2026-08-12 08:33:01,D12,in,C0199,granted
2026-08-12 08:33:07,D15,in,C0042,granted
2026-08-12 08:33:24,D14,in,C0142,granted
2026-08-12 08:33:35,D07,in,C0165,granted
2026-08-12 08:33:56,D12,in,C0152,granted
2026-08-12 08:34:31,D02,in,C0096,granted
2026-08-12 08:35:00,D01,in,C0006,granted
2026-08-12 08:35:02,D01,in,C0027,granted
2026-08-12 08:35:05,D01,in,C0066,granted
2026-08-12 08:35:06,D10,in,C0043,granted
2026-08-12 08:35:06,D16,in,C0113,granted
2026-08-12 08:35:07,D01,in,C0073,granted
2026-08-12 08:35:15,D01,in,C0112,granted
2026-08-12 08:36:23,D11,in,C0015,granted
2026-08-12 08:36:28,D12,in,C0101,granted
2026-08-12 08:36:39,D05,in,C0160,granted
2026-08-12 08:37:03,D10,in,C0088,granted
2026-08-12 08:37:04,D01,in,C0122,granted
2026-08-12 08:37:10,D10,in,C0041,granted
2026-08-12 08:37:16,D07,in,C0046,granted
2026-08-12 08:37:22,D04,in,C0061,granted
2026-08-12 08:37:26,D01,in,C0139,granted
2026-08-12 08:37:36,D01,in,C0136,granted
2026-08-12 08:37:45,D16,in,C0066,granted
2026-08-12 08:37:53,D04,in,C0118,granted
2026-08-12 08:37:58,D16,in,C0157,granted
2026-08-12 08:38:14,D13,in,C0010,granted
2026-08-12 08:38:16,D12,in,C0096,granted
2026-08-12 08:38:47,D16,in,C0027,granted
2026-08-12 08:38:50,D11,in,C0033,granted
2026-08-12 08:38:56,D11,in,C0047,granted
2026-08-12 08:39:03,D03,in,C0047,granted
2026-08-12 08:39:19,D01,in,C0082,granted
2026-08-12 08:39:31,D08,in,C0152,granted
2026-08-12 08:39:48,D08,in,C0172,granted
2026-08-12 08:40:16,D01,in,C0192,granted
2026-08-12 08:40:21,D01,in,C0025,granted
2026-08-12 08:40:50,D02,in,C0094,granted
2026-08-12 08:41:00,D10,in,C0139,granted
2026-08-12 08:41:00,D12,in,C0182,granted
2026-08-12 08:41:13,D01,in,C0007,granted
2026-08-12 08:41:15,D01,in,C0019,granted
2026-08-12 08:41:15,D01,in,C0063,denied
2026-08-12 08:41:19,D01,in,C0193,granted
2026-08-12 08:41:20,D01,in,C0063,granted
2026-08-12 08:41:35,D14,in,C0130,granted
2026-08-12 08:41:41,D12,in,C0182,granted
2026-08-12 08:41:48,D02,in,C0004,granted
2026-08-12 08:41:49,D13,in,C0122,granted
2026-08-12 08:41:50,D03,in,C0130,granted
2026-08-12 08:41:52,D02,in,C0055,granted
2026-08-12 08:41:53,D15,in,C0099,granted
2026-08-12 08:41:54,D02,in,C0065,granted
2026-08-12 08:41:56,D13,in,C0136,granted
2026-08-12 08:42:02,D15,in,C0112,granted
2026-08-12 08:42:34,D05,in,C0170,granted
2026-08-12 08:42:50,D10,in,C0006,granted
2026-08-12 08:42:53,D05,in,C0160,granted
2026-08-12 08:42:55,D07,in,C0039,granted
2026-08-12 08:43:00,D12,in,C0192,granted
2026-08-12 08:43:04,D05,in,C0082,granted
2026-08-12 08:43:05,D15,in,C0073,granted
2026-08-12 08:43:10,D07,in,C0055,granted
2026-08-12 08:43:34,D07,in,C0011,granted
2026-08-12 08:43:55,D14,in,C0128,granted
2026-08-12 08:44:10,D16,in,C0094,granted
2026-08-12 08:44:12,D01,in,C0097,granted
2026-08-12 08:44:16,D01,in,C0198,granted
2026-08-12 08:44:18,D04,in,C0025,granted
2026-08-12 08:44:30,D01,in,C0012,granted
2026-08-12 08:45:22,D02,in,C0028,granted
2026-08-12 08:45:35,D06,in,C0097,granted
2026-08-12 08:45:36,D06,in,C0193,granted
2026-08-12 08:45:38,D01,in,C0120,granted
2026-08-12 08:45:51,D05,in,C0007,granted
2026-08-12 08:46:21,D02,in,C0059,granted
2026-08-12 08:46:25,D06,in,C0159,granted
2026-08-12 08:46:52,D09,in,C0100,granted
2026-08-12 08:46:57,D02,in,C0135,granted
2026-08-12 08:47:07,D01,in,C0074,granted
2026-08-12 08:47:12,D01,in,C0022,granted
2026-08-12 08:47:15,D16,in,C0004,granted
2026-08-12 08:47:17,D02,in,C0155,granted
2026-08-12 08:47:23,D04,in,C0019,granted
2026-08-12 08:47:33,D03,in,C0169,granted
2026-08-12 08:47:53,D10,in,C0028,granted
2026-08-12 08:47:59,D08,in,C0012,granted
2026-08-12 08:47:59,D12,in,C0059,granted
2026-08-12 08:48:26,D07,in,C0198,granted
2026-08-12 08:48:31,D13,in,C0063,granted
2026-08-12 08:48:55,D15,in,C0065,granted
2026-08-12 08:49:07,D15,in,C0128,granted
2026-08-12 08:49:50,D01,in,C0083,granted
2026-08-12 08:49:56,D12,in,C0120,granted
2026-08-12 08:49:59,D09,in,C0022,granted
2026-08-12 08:50:23,D13,in,C0154,granted
2026-08-12 08:50:30,D09,in,C0080,granted
2026-08-12 08:50:35,D05,in,C0158,granted
2026-08-12 08:50:44,D14,in,C0074,granted
2026-08-12 08:50:53,D07,in,C0135,granted
2026-08-12 08:50:59,D04,in,C0169,denied
2026-08-12 08:51:04,D04,in,C0169,granted
2026-08-12 08:51:11,D05,in,C0026,granted
2026-08-12 08:51:44,D02,in,C0095,granted
2026-08-12 08:51:54,D01,in,C0051,granted
2026-08-12 08:52:33,D15,in,C0155,granted
2026-08-12 08:52:49,D01,in,C0049,granted
2026-08-12 08:53:12,D01,in,C0040,granted
2026-08-12 08:53:18,D01,in,C0180,granted
2026-08-12 08:53:44,D05,in,C0100,granted
2026-08-12 08:53:50,D05,in,C0083,granted
2026-08-12 08:54:00,D01,in,C0121,granted
2026-08-12 08:55:11,D12,in,C0058,granted
2026-08-12 08:55:11,D14,in,C0180,granted
2026-08-12 08:55:26,D16,in,C0051,granted
2026-08-12 08:55:42,D13,in,C0166,granted
2026-08-12 08:55:47,D07,in,C0095,granted
2026-08-12 08:56:37,D16,in,C0145,granted
2026-08-12 08:56:54,D12,in,C0159,granted
2026-08-12 08:57:20,D11,in,C0146,granted
2026-08-12 08:57:21,D02,in,C0016,granted
2026-08-12 08:57:25,D01,in,C0143,granted
2026-08-12 08:57:27,D13,in,C0040,granted
2026-08-12 08:57:29,D01,in,C0056,granted
2026-08-12 08:57:29,D01,in,C0070,granted
2026-08-12 08:57:35,D05,in,C0049,granted
2026-08-12 08:57:56,D01,in,C0141,granted
2026-08-12 08:58:17,D14,in,C0079,granted
2026-08-12 08:58:18,D13,in,C0149,granted
2026-08-12 08:59:03,D13,in,C0089,granted
2026-08-12 08:59:05,D13,in,C0121,granted
2026-08-12 08:59:17,D11,in,C0086,granted
2026-08-12 08:59:31,D07,in,C0011,granted
2026-08-12 08:59:43,D13,in,C0016,granted
2026-08-12 08:59:55,D02,in,C0024,granted
2026-08-12 09:00:19,D01,in,C0104,granted
2026-08-12 09:00:23,D01,in,C0108,granted
2026-08-12 09:00:25,D01,in,C0196,granted
2026-08-12 09:00:27,D09,in,C0057,granted
2026-08-12 09:00:39,D02,in,C0072,granted
2026-08-12 09:01:03,D11,in,C0024,granted
2026-08-12 09:01:32,D13,in,C0100,granted
2026-08-12 09:01:39,D12,in,C0141,granted
2026-08-12 09:02:06,D05,in,C0070,granted
2026-08-12 09:02:18,D09,in,C0072,granted
2026-08-12 09:02:27,D01,in,C0014,granted
2026-08-12 09:02:29,D01,in,C0032,granted
2026-08-12 09:02:34,D01,in,C0071,granted
2026-08-12 09:02:34,D01,in,C0123,granted
2026-08-12 09:02:36,D01,in,C0144,granted
2026-08-12 09:02:37,D13,in,C0143,granted
2026-08-12 09:03:05,D09,in,C0015,granted
2026-08-12 09:03:19,D15,in,C0184,granted
2026-08-12 09:03:45,D15,in,C0056,granted
2026-08-12 09:04:39,D05,in,C0104,granted
2026-08-12 09:04:48,D10,in,C0196,granted
2026-08-12 09:05:24,D05,in,C0178,granted
2026-08-12 09:05:44,D04,in,C0108,granted
2026-08-12 09:05:54,D01,in,C0105,granted
2026-08-12 09:06:45,D01,in,C0098,granted
2026-08-12 09:06:52,D09,in,C0071,granted
2026-08-12 09:07:07,D07,in,C0032,granted
2026-08-12 09:07:31,D09,in,C0085,granted
2026-08-12 09:07:51,D10,in,C0075,granted
2026-08-12 09:08:00,D13,in,C0123,granted
2026-08-12 09:08:52,D13,in,C0157,granted
2026-08-12 09:08:58,D04,in,C0030,granted
2026-08-12 09:09:00,D12,in,C0110,granted
2026-08-12 09:09:01,D05,in,C0014,granted
2026-08-12 09:09:04,D15,in,C0129,granted
2026-08-12 09:09:18,D15,in,C0144,granted
2026-08-12 09:10:25,D09,in,C0015,granted
2026-08-12 09:10:32,D09,in,C0105,granted
2026-08-12 09:10:32,D14,in,C0189,granted
2026-08-12 09:10:56,D15,in,C0054,granted
2026-08-12 09:11:04,D01,in,C0168,granted
2026-08-12 09:11:21,D01,in,C0029,granted
2026-08-12 09:11:48,D10,in,C0098,granted
2026-08-12 09:13:08,D01,in,C0115,granted
2026-08-12 09:13:45,D14,in,C0054,granted
2026-08-12 09:13:51,D06,in,C0127,granted
2026-08-12 09:14:00,D11,in,C0159,granted
2026-08-12 09:14:53,D13,in,C0168,granted
2026-08-12 09:15:00,D16,in,C0177,granted
2026-08-12 09:15:15,D14,in,C0029,granted
2026-08-12 09:15:40,D02,in,C0185,granted
2026-08-12 09:16:13,D09,in,C0152,granted
2026-08-12 09:16:17,D10,in,C0138,granted
2026-08-12 09:16:28,D06,in,C0120,granted
2026-08-12 09:16:53,D05,in,C0030,granted
2026-08-12 09:17:09,D04,in,C0077,granted
2026-08-12 09:17:50,D07,in,C0027,granted
2026-08-12 09:18:01,D13,in,C0053,granted
2026-08-12 09:18:05,D16,in,C0023,granted
2026-08-12 09:18:12,D02,in,C0017,granted
2026-08-12 09:18:16,D10,in,C0073,granted
2026-08-12 09:18:27,D08,in,C0115,granted
2026-08-12 09:18:51,D14,in,C0197,granted
2026-08-12 09:19:42,D04,in,C0185,granted
2026-08-12 09:19:44,D01,in,C0076,granted
2026-08-12 09:19:44,D14,in,C0142,granted
2026-08-12 09:20:06,D05,in,C0017,granted
2026-08-12 09:20:51,D07,in,C0037,granted
2026-08-12 09:21:26,D01,in,C0125,granted
2026-08-12 09:21:38,D12,in,C0030,granted
2026-08-12 09:22:23,D15,in,C0183,granted
2026-08-12 09:22:32,D06,in,C0013,granted
2026-08-12 09:22:45,D11,in,C0139,granted
2026-08-12 09:22:46,D09,in,C0157,granted
2026-08-12 09:22:58,D01,in,C0126,granted
2026-08-12 09:23:12,D07,in,C0043,granted
2026-08-12 09:23:16,D13,in,C0075,granted
2026-08-12 09:23:24,D08,in,C0153,granted
2026-08-12 09:23:32,D13,in,C0131,granted
2026-08-12 09:23:39,D15,in,C0128,granted
2026-08-12 09:23:54,D12,in,C0023,granted
2026-08-12 09:23:55,D12,in,C0023,granted
2026-08-12 09:24:20,D16,in,C0125,granted
2026-08-12 09:24:22,D13,in,C0150,granted
2026-08-12 09:24:31,D05,in,C0113,granted
